text_after_cleaning,text,tweet_id
lol hirini uri ku dyondzeki ka onge wova rimpfani,@MikatekoT lol hirini uri ku dyondzeki ka onge wova rimpfani,393106372252172288
wena wa mpretendela mxm,Wena wa mpretendela mxm@MamochaboC,353492182616915969
and wativa hina valet f ahi onhelani hi suka hi ya onha kati section tinwani,"And wativa, hina valet F ahi onhelani, hi suka hi ya onha kati Section tinwani💅🏾 https://t.co/zdc4QPTSHL",1076091311936155648
and swa xurhisa loko ulo tshama,@Nyiko84656838 And swa xurhisa Loko ulo tshama,1244900026800902145
sweswo hina hi humaka kona hitwa hinwe,@HlulaniMgwena Sweswo hina hi humaka kona hitwa hin'we 🤣,1551863093877145602
mi rhandza ku xewetiwa ingak mi te ku loveleni,@Hahani_Timu mi rhandza ku xewetiwa ingak mi te ku loveleni https://t.co/c8OZRA5xSj,1432817567517712384
ni te glenfiddich year old single malt whiskey mi kaneta i yin leswanir mc ka party ya mhanimashele ka cyandani,"Ni te Glenfiddich 12 year old Single malt whiskey mi kaneta I yin lesw,anir MC ka party ya mhani_Mashele ka Cyandani https://t.co/OQ3uo2PFQq",813516603451117568
mi fika ka mangombe hi ta mi vona,@Mahuntsu mi fika ka Mangombe hi ta mi vona,812339545048027139
marhambu lama nga susiwa qunu ma yisiwa mvezo hi ntukulu wa mandela rt va yela yin court va ka mandela,Marhambu lama Nga susiwa Qunu ma yisiwa Mvezo hi ntukulu wa Mandela RT @Sirgwadiey: Va yela yin court va ka Mandela??,352378727688175616
yi ku khome hi ti wacheni life mfenhe,@rudolphziggy1 Yi Ku khome hi ti wacheni life mfenhe,1095311029893033984
ku xonga ku saseka mpama mao a ya teki xa munhu awesomeness,@TsakkyM Ku Xonga. Ku saseka. Mpama. Mao a ya teki xa munhu. Awesomeness,1262075484344651777
wata wa hlupha munhu wo byeliwa ku u sasekile,Wata wa hlupha munhu wo byeliwa ku u sasekile. https://t.co/odyeDEB3JJ,775236401394778112
amaha ngheni ka whatsaap swo yin,@Risuna_McCAT amaha ngheni ka whatsaap swo yin?,405348516618588160
an wena unge biwi my friends se kambe hingaya xikolweni hikha h yela ku biwa h mr chiro,"An wena unge biwi""@MfaneloShilenge: my friends se kambe hingaya xikolweni hikha h yela ku biwa h mr chiro? @MacebeleRoxley @Muhluri_minyuku""",373133325885788160
loko ku nandzika ka relationship,@MayimeleFanisa Loko ku nandzika ka Relationship 🤌🏽😂,1484906680626331648
hi le tiheleni ndhawu leyi ku hisa kunya,Hi le tiheleni ndhawu leyi... ku hisa kunya,947848476133556225
nwi tshiki i tava strong qhondho ya yena yahari leyi tengeke,"Nwi tshiki I tava strong ""@HilarioussDude: @malwandlaking Qhondho ya yena yahari leyi tengeke!""",429759778064449537
hina kahle hi fane hi kuma coach loyi angata kota kutirhisa squad lexi hingana xonaphela hinga tsandeka ku winner hiri na vatlangiaha tlangisa va mctominay fred na james,"@Clyde_4th Hina kahle2 hi fane hi kuma coach loyi angata kota kutirhisa squad lexi hingana xona..phela hinga tsandeka ku winner hiri na vatlangi,aha tlangisa va Mctominay, Fred na James",1431992658587750403
hello sa minjhani na maweekend ya rimoyana loko ari mina gengeneza kwala ka thomo anina lexini lumaka inkomu,"Hello S.A minjhani na Maweekend ya Rimoyana, loko ari mina Gengeneza kwala ka Thomo anina lexini lumaka, inkomu",320221944601522176
a ni se tshama ni hlangana na vanhu vo khongela vo chava ku loyiwa vo fana na lava eh,A ni se tshama ni hlangana na vanhu vo khongela vo chava ku loyiwa vo fana na lava 😑eh,679403743104888832
xii ti idols vaka hina,Xii ti idols vaka hina 😂😂😂,488358154254942208
patrick nkuna munhu wa misava ra ha twala kahle hi swinwe vahaxi va mina vo rhandzeka ni ri la giyani,"@phaphamamlfm Patrick Nkuna, munhu wa misava, ra ha twala kahle, hi swinwe vahaxi va mina vo rhandzeka ni ri la Giyani @Djbrianrikhotso @ConnyMikateko @Munghana",1331437459289354243
ni hlayisekile nwina ke thefakevongan ahe minjhanee,"Ni hlayisekile, nwina ke ? ""@Khaukie_xo: TheFakeVongan ahe minjhanee""",454518170788040704
ni dya marhambu ya nhlokothinking,Ni dya marhambu ya nhloko(thinking),397401364315516928
na mina ntasw vona lok rijika,@Hluwlie_Goalzzz na mina... ntasw vona lok rijika,399103766911520768
oasis ku dasha swa tsandaa nwinooo,Oasis ku Dash'a swa tsandaa nwinooo,1014587651670675456
a ni ku vonangi a ni ri kwele,@Kody_za A ni ku vonangi a ni ri kwele,1013303444248068096
hi pfukile yo mikhuhlwani nyana xem mara swi ta hundza,@Gogo_Mahlasela Hi pfukile. Yo mikhuhlwani nyana xem. Mara swi ta hundza,1414153433377083392
hi dzumba swinwe kusuka la majeje,@DzumbaNaMina hi dzumba swinwe kusuka la Majeje 3 @NkwinikaRussel @BongiWil @Munghana #makombandlela,888359752492888064
selwani clinic va ti gedla ngopfu ava vileli xitlakati clinic va tirha hiku tiyimisela la majeje,"@phaphamamlfm @ConnyMikateko @Djbrianrikhotso @XolanWaleKenhuk #Topic Selwani clinic va ti gedla ngopfu ava vileli, Xitlakati clinic va tirha hiku tiyimisela. La Majeje3",1277857031760871424
khezwooo duvha livhe la sharp nne ndi hone zwavhudi nga maanda ngapfa kha vhone vho vuwa hani,"Khezwooo. Duvha livhe la sharp ""@IamObree: Nne ndi hone""@El_yOu_funo: Zwavhudi nga maanda ngapfa kha vhone!! ""@IamObree: Vho vuwa hani""",385270312725925888
nope ku laveka luwi,@nkulus_nkuna Nope ku laveka Luwi,1326616418306109441
unga rivali ku xava na blouse yo matcher tintanghu,@rudolphziggy1 Unga rivali Ku xava na blouse yo matcher tintanghu,1039170227043479552
africa i jaha ra ka ngove i chizyboy ya mamansati ku havatolweni xi heta ku vutlela mkhegula card ra mdende na pasixi suka xi tsutsumaloko va xi caca va xi khomaxik axi ngo khutuza a xi lava ku vona ku kokwani i va mani,"Africa I jaha ra ka Ngove, I chizyboy ya mama,Nsati ku hava,Tolweni xi heta ku vutlela mkhegula card ra mdende na pasi,Xi suka xi tsutsuma,Loko va xi caca va xi khoma,Xik axi ngo khutuza a xi lava ku vona ku kokwani I va 19mani @ConnyMikateko @Djbrianrikhotso @XolanWaleKenhuk",1478965133225435139
na mina nkombela ku senderiwa,@ThembarifumoS Na mina nkombela ku senderiwa,1021669450649612288
lmao kat n mindlos thou wth lokos voice p,@BBMzansi LmaO kat n Mindlos thOu wth Loko's vOice :p,439033330454241280
eka sabc ku hlonipha naku hloniphiwa lomu mindyangwini masiku lawa swiya hi malembe hi mali kumbe hixiyimu xantirhu keee ahi buleni,"3-6 eka sabc (ku hlonipha naku hloniphiwa lomu mindyangwini masiku lawa swiya hi malembe, hi mali, kumbe hixiyimu xantirhu keee )ahi buleni",485601229381570560
hita teka hiva mani ka tsti loq swiri hindlela leyi,@nhlalala_makamu @Ronnymiyambo Hita teka hiva mani ka tsti loq swiri hindlela leyi😅,1465624994143158277
good ni lava ngopfu nwina ti silent tweeters ka such tweets rt hehehe,"Good, ni lava ngopfu n'wina ti silent ' 'tweeters' ka such tweets RT @shongileVee: @Ursula_Joy hehehe",486137437304139776
swakudya saw ku aka mirhi,Swakudya saw ku aka mirhi. https://t.co/w1WeCThvdK,1205751535847772176
im actually listening to mmatswalle rn haaa leriya loko ni cata niya nghena hi rona,Im actually listening to mmatswalle rn. Haaa leriya loko ni cata niya nghena hi rona💃💃💃💃 https://t.co/z7oDjHYo1q,851907961123467265
mara a limpopo hi hava mapatu eeeeh,Mara a Limpopo hi hava mapatu eeeeh 😭😭😭,1445789395949441025
fuck its all the same shit na loko condom a yi lo boxeka munhu u byeliwa ta ho suka,"Fuck.! It's all the same shit na loko condom a yi lo boxeka. munhu u byeliwa ta ho suka.. @Mlenzana02! http://t.co/2bQNQsHkS2""",427852469948149760
va hi tekela hansi vanhu vala,@phaphamamlfm Va hi tekela hansi vanhu vala @ConnyMikateko @Djbrianrikhotso,1298100417667137536
a kaya ku kahle katirheka ingari swa joni swita yima,A kaya ku kahle katirheka ingari swa Joni swita yima https://t.co/H03i9LyuNH,1287819939483717633
munhu wa ntima wa hlupha,Munhu wa ntima wa hlupha,1024240330512781312
nna tumi wa mbora,Nna Tumi wa mbora😫😫😫😫😫 #TheRiver1Magic,1349818083876237313
ma nwu vona mar,@Kanies18 Ma nwu vona mar,1247986237102833664
ndi thwitha nga tshivenda nga maanda,Ndi thwitha nga tshivenda nga maanda,354168107784355840
yi njhani gravel road,@Akani_m__ Yi njhani Gravel road,1504841700543500291
u nga hlamuseti na kanwe,@NickyMab u nga hlamuseti na kanwe,288741898955407361
mana mamma ir krieviete un viņa teica ka tagad pa krievu kanāliem sūdus rāda,"@jurisc3 Mana mamma ir krieviete un viņa teica, ka tagad pa krievu kanāliem 'sūdus' rāda.",455266029611266048
hi kundza wini lani muntini,Hi kundza wini lani Muntini 🤣🤣🤣🤣🤣🤣🤣 @Tea_Bee15 😂😂😂 https://t.co/gMvjpd5dMj,1424343984802091020
tinyimba leti nga ta huma ekfc ya le mall egiyani,Tinyimba leti nga ta huma eKFC ya le mall eGiyani.....,1489989499627130880
lol kuta vambiwa tent ra ross ku pfaliwa na xkontiri ku endliwa party so ll k on my d ngga,"Lol kuta vambiwa tent ra Ross ku pfaliwa na xkontiri ku endliwa party so ""@HilarioussDude: @abcrackworldwid l0l 1k on my d-- ngga""",447704300186529792
ka gaza ku busy neh,Ka Gaza ku busy neh https://t.co/HCPn39gebV,1506128789679616000
hiswinwe niri kwala ka village zone,@DRealMiss_K_SA Hiswinwe niri kwala Ka #peninghotsa village zone2,871073978491834373
burgersfort ikho ni sumbedza zwithu t,Burgersfort ikho ni sumbedza zwithu t https://t.co/QlKWPOZrST,1041958044970770432
registration number ya movha ya mina,@theobaloi Registration number ya movha ya mina,345273431048204288
lol i nga kholi please,@sagwati lol I nga kholi please,982246039624212480
byron sky chabalala wrote kambe swi nga endla ndzi wu teka tlangu lowu post,Byron Sky Chabalala wrote: Kambe swi nga endla ndzi wu teka tlangu lowu #Mr post,584272647787257858
imani angana picmix ni lava ku bah picture ya mina na bae,Imani angana picmix? Ni lava ku bah picture ya mina na bae..,810568069676498949
yes thats true xa best iku fambela kule navona,"@JackyMalulek yes that's true, xa best iku fambela kule navona",422260322943369216
brazil i ya sitisa,Brazil I ya sitisa @Umpha123,351474357312299008
ntaku hlamula hina hi tshama hingari kona he man,"@Tea_Bee15 Ntaku hlamula, hina hi tshama hingari kona he man",1543864476419719168
ho to yi nwa ke,Ho to yi nwa 6'9 ke https://t.co/DbaMMwkpR5,1253401968384659460
ku tshikiwa swavava babe pain ya vava babe nhloko ya hisa babe ku tshikiwa swavava,"ku tshikiwa swavava, babe pain ya vava, babe nhloko ya hisa, babe ku tshikiwa swavava https://t.co/MULClZl3Ip",1024225679267774464
and loko u nga xi tivi u ta huhula wayawaya,@NtlhariNkhwashu And loko u nga xi tivi u ta huhula waya-waya🤣🤣🤣,1531582718152265728
swa mamphela ninga homa la office hi speed xa,@lontshwa Swa mamphela ninga homa la office hi speed xa 180,1369292667667030017
yeahh ndiyaga umu vhona tsini na nne nga linwe la maduvha haha lol zoto ralo t,"Yeahh ndiyaga umu vhona tsini na nne nga linwe la maduvha ""@Eee_Pfaniey @pilidzini haha lol zoto ralo t",402113182770020353
joni vanhu va xikwembu joni,Joni vanhu va xikwembu joni https://t.co/GFzykbb3vL,1081425939039424512
but is true kaa ni nga ku rhumela na pic ya kona coz yikona kwala ka twitter,"@BabaneNyiko But is true kaa, ni nga ku rhumela na pic ya Kona coz yikona kwala ka twitter",1304518463231266817
vanhu va nyhukuhimpela vutomi i mdhuvula,@NkatekoB2 Vanhu va nyhuku💐💐💐himpela Vutomi I mdhuvula.,1265999331649355776
and xa trenda he vava,@Khaukie_xo and xa trend'a he vava,483519981511278592
he wamhani ni send sms,He WaMhani. Ni send SMS. #Yanghenelela #FillUpGiyaniStadium . https://t.co/59LNzJ17Sz,1035877779378778113
hayi ka nwana wa years ka,Hayi ka nwana wa 9years ka https://t.co/7u6eVBGFd4,671740933843623936
khalanga yi na vutswaka,Khalanga yi na vutswaka. https://t.co/zMQEslpNjB,1380445201261543429
ndaa wa khaladzi madekwana avhudi,@Rinae101 ndaa wa khaladzi ..Madekwana avhudi....,354681870081994754
se miri mi lwela na hina na hina hi right hey kuze hinga strike,@Wamhani_ 😂se miri mi lwela na hina na? Hina hi right hey kuze hinga strike,1013541284345196544
at least was vona ku wa jhiyaa,@nyikokhosa1 At least was vona ku wa jhiyaa.,380379273372385280
o fhedza o ni fha chakanaka,@RealSelfmade98 o fhedza o ni fha chakanaka?,368123608356622336
swilipi swaku mina ni winia swikume kwini majulies,"""swilipi swaku mina ni wini,a swikume kwini?"" MaJulies😂😂",1112186571170762752
amen ccni yingisele dr ks maluleke well said cc xibele tindleveni,"Amen cc,ni yingisele DR KS Maluleke ""@DorrisMthombeni: @Hazelsolani well said cc,,, xibele tindleveni""",442548082333716480
years of grace manana wa nkoka hi nga va yini ehandle ka,🥂63 years of grace 🙏🏽! Manana wa nkoka! Hi nga va yini ehandle ka… https://t.co/YNe4spL0MI,926297436997304320
lol c++ ya duna hei,@Iam_Teb lol c++ ya duna hei,369361868667637761
mi dlaya hi ku nyadza ngopfu swilo vo nwina,@SirLegendalpha @Tea_Bee15 Mi dlaya hi ku nyadza ngopfu swilo vo nwina,1437851528170192896
matiosi ni singo hatula vhanwe ndi hone mudzimu a sa nga ni hatula,"Matiosi 7:1. ""Ni singo hatula vhanwe, ndi hone Mudzimu a sa nga ni hatula""",362682737032835072
lol nikombela uni byela kahle ka whatsapp please naswi tiva ku you didnt miss it,@molwantwa_sambo @Rhulani_Elvis Lol nikombela uni byela kahle ka WhatsApp please 😂🤣 naswi tiva ku you didn't miss it,1456257144735481865
ya noor ka vila,Ya noor ka vila,944228415695196160
ku lava dyi joint dyi kulu,Ku lava dyi joint. Dyi kulu,1207928950812487680
lol dzia vhuya pothole dzi khou filiwa nga mavu,Lol dzia vhuya #thulamelamunicipality @Samaloving: Pothole dzi khou filiwa nga mavu #thulamelamunicipality,431032677769027584
lol zwino ovha a sathu badelanahayiii ya isathu dala weee myb acotoda uri badelisa tshitandani,"""@SwitCarol: @mushavhi861 lol zwino ovha a sathu badelana?""Hayiii ya isathu dala weee myb acotoda uri badelisa tshitandani",301586253676154880
ehhhmo hivhe hi cinca ndlela,Ehhh😲😂😂..mo hivhe hi cinca ndlela https://t.co/cvCiqVIkwx,1050810802792538121
yima nyana hi tona ka vavanuna lava neh,"@Biseng_m Yima nyana hi tona ka, Vavanuna lava neh🔥🔥🔥🥰",1390921151522787330
lol not really nilo jaha ri xa njhe mi lava ku ba xikhongelo rt thefakevongan so its not even am yet ya ne,"Lol not really Nilo jaha ri xa njhe ""@PsyvilleMontana: Mi lava ku ba xikhongelo? RT TheFakeVongan: So it's not even 12am yet ? Ya NE..""",450754058530590720
mhaka ya follower yini borha njhani,Mhaka ya “follower” yini borha njhani 😩😩 https://t.co/utGpGRuklm,1387281032269885442
modric he bannaaaani hundiwe njhani kwalaya,Modric: he bannaaaa!!!ni hundiwe njhani kwalaya😨 https://t.co/JsdUwf3IDZ,1103185899175772161
hahahahahahahahahahahahahahaha fifi wa tella hleng,Hahahahahahahahahahahahahahaha Fifi wa tella hleng,394495713629175809
uta tivutisa ku axo endla lowa njhani ntirhokumbe lifestyle yita hlamuselaphela hina vanwani hambi m ahise yi endla in da last yrs,Uta tivutisa ku axo endla lowa njhani ntirho..kumbe lifestyle yita hlamusela.phela hina van'wani hambi 1m ahise yi endla in da last 10yrs😭 https://t.co/Kt2vf1FiTa,1101348339235344384
hay wahi rhuketela madalaule kaya kaya ku hisa kunya,"Hay wahi rhuketela madala..Ule kaya ? ""@Arthur_Mash: Kaya ku hisa kunya...""",413245317132615680
ri kona aro va giyani on this day,"@HashTagWakaGaza 🤣🤣🤣🤣🤣🤣 ri kona, aro va Giyani on this day.",1432423979403419651
‍ i yini ti nudes ‍️ehhhh ka mhani ‍ vulavula mahn wani hlwerisa swilava hi mfundisi,"👩‍🦱 I yini ti nudes 🙍‍♂️Ehhhh ka mhani 👩‍🦱 Vulavula mahn, wani hlwerisa, swilava hi mfundisi",1481500188413992961
nikhesa kuhlawuliwa hi wena yesonikhensa tuesday,nikhesa kuhlawuliwa hi wena Yeso..Nikhensa Tuesday,466101883393044480
xibelani xa mina xi vuyile mara a xi cini,Xibelani xa Mina xi vuyile. Mara a xi cini😖😫,808755616529477632
iswi vonile kuri ka legue mi namba ncila kam,@khathu40 iswi vonile kuri ka legue mi namba ncila kam,393101933277634560
mina ningo vheta ni hambana na yena munhu waloye ahi munhu wo tshama na yena munhu yaloye from xawela block,@mphesamphesa mina ningo vheta ni hambana na yena munhu waloye. Ahi munhu wo tshama na yena munhu yaloye. From Xawela block 23,402811553680207872
as long as ni vone ntini na cheri ya yena nwina va nwani amina mhaka phela aswi bohi aniri,As long as ni vone Ntini na cheri ya yena nwina va nwani amina mhaka Phela aswi bohi aniri,394100735958581248
maduvha a kula ku phasela hacha swika mos,@crazeyfrazer maduvha a kula ku phasela hacha swika mos_,310047948299960320
huh xikolo xa dyisa nwananga loko woxi landelela,"""@sevhic025: Huh??? ""@Msniekky22: Xikolo xa dyisa nwananga loko woxi landelela.""""",567077891914354689
ninavelela celina phaledi mkhuva bday kwala ka makuleke a enjoy happy bday her,"@GingirikaniMLFM , ninavelela celina phaledi mkhuva bday kwala ka makuleke , a enjoy happy bday 2 her",380606406455738368
na ungabva venḓa wo hwala mahafhe zwaiita naaa asi riṋe vhauri ni kholwe makhuwani nikho ṱoḓa uri kwatela zwavhuḓi t,Na ungabva venḓa wo hwala mahafhe zwaiita naaa asi riṋe vhauri ni kholwe makhuwani nikho ṱoḓa uri kwatela zwavhuḓi t,418829469223485440
na mehe ni byeriwe ku nava luma,@MontanaMontanas @Sir_Morgie Na mehe Ni byeriwe Ku nava luma 🚮🚮,1218935606262280193
hemfo and ku lavi swilo swinwani swa out unga tela cooler box hi am hambi nale tops ava pfulangi sweswi,😓 hemfo and ku lavi swilo swinwani swa out. Unga tela cooler box hi 6am?! hambi nale tops ava pfulangi sweswi. https://t.co/aoA9p7kq1f,812162161392943105
nita vula niku yini chawela ku nga kule hpy bdy bbm hosi a yi k hlayisi hi masku na masku u ta kota ku hi tsakisa mch luv,"@BennyMayengani Nita vula niku yini Chawela ku nga Kule, Hpy Bdy BBM Hosi a yi k hlayisi hi masku na masku u ta kota ku hi tsakisa mch luv",421960223818256384
ke feta mo kasi ya hao nou,Ke feta mo kasi ya hao nou @Lawrence741,249345035827544065
khethiwe wa hlanya lona,"""@NdivhoNetsianda: Khethiwe!!!! #Generations""wa hlanya lona",355394733914324993
yes si zo enza better ku zi finalsfor now asphuzeni,"Yes:) ""@Miss_Elof: Si zo enza better ku zi finals,for now asphuzeni!! @luki_bbz""",391654974025129984
lol ku pasa maybe,@RohiShepherd lol ku pasa maybe,677871652659585026
loo hawu obvious ni vula malebvu ani topic yi vula vula hiwoho,@CassyNtsako @NhlawuloDavids Loo hawu obvious ni vula malebvu ani topic yi vula vula hiwoho😂😂😂,1491661996533719042
i ntiyiso wo lowo hambi loko vo vutisa ku i bazi ra vungania va ta hetelela va pfumela,@Enghumbhini I ntiyiso wo lowo hambi loko vo vutisa ku I bazi ra vungani..a va ta hetelela va pfumela,1112679963944202242
namuntlha ni kona ni pfulele na xiyanamoya xa mina aniri na vhiki ra mikitsikitsi ni kayerile,"#326thwiiiii, namuntlha ni kona ni pfulele na xiyanamoya xa mina, aniri na vhiki ra mikitsikitsi, ni kayerile💃💃💃",1266354194069454850
